pub_date,link_to_book/_text,link_to_book,author,publisher,
14/03/2012,STEVE JOBS: EL HOMBRE QUE PENSABA DIFERENTE,http://www.casadellibro.com/libro-steve-jobs-el-hombre-que-pensaba-diferente/9788420411835/1963890,KAREN BLUMENTHAL,ALFAGUARA,
14/03/2013,JUNTOS: NUNCA DESAFIES EL JUEGO DEL AMOR,http://www.casadellibro.com/libro-juntos-nunca-desafies-el-juego-del-amor/9788484416937/1823347,ALLY CONDIE,MONTENA,
14/03/2013,ROSE 3: ROSE Y LA MASCARA MAGICA,http://www.casadellibro.com/libro-rose-3-rose-y-la-mascara-magica/9788427204027/2081000,HOLLY WEBB,MOLINO,
14/03/2013,PEQUEÑAS MENTIROSAS,http://www.casadellibro.com/libro-pequenas-mentirosas/9788490181287/2090166,SARA SHEPARD,LA FACTORIA DE IDEAS,
14/03/2013,JUNTOS: LIBERACION,http://www.casadellibro.com/libro-juntos-liberacion/9788484418948/2056960,ALLY CONDIE,MONTENA,
14/03/2013,JUNTOS: CAMINOS CRUZADOS,http://www.casadellibro.com/libro-juntos-caminos-cruzados/9788484418634/1955223,ALLY CONDIE,MONTENA,
14/05/2012,INTERWORLD,http://www.casadellibro.com/libro-interworld/9788499184364/1992474,NEIL GAIMAN,ROCA EDITORIAL DE LIBROS,
14/05/2013,LA ISLA DEL TIEMPO PLUS 2 EL ORIGEN,http://www.casadellibro.com/libro-la-isla-del-tiempo-plus-2-el-origen/9788408112655/2094737,ANDREW FUKUDA,PLANETA,
14/05/2013,EL CHICO MALO,http://www.casadellibro.com/libro-el-chico-malo/9788408113317/2094739,ABBI GLINES,PLANETA,
14/05/2014,MIS CINCO COLORES DE LA FELICIDAD,http://www.casadellibro.com/libro-mis-cinco-colores-de-la-felicidad/9788437200842/2292380,LUCIA GIL,ALTEA,
14/06/2012,RUBI,http://www.casadellibro.com/libro-rubi/9788484419976/1983210,KERSTIN GIER,MONTENA,
14/06/2012,ZAFIRO,http://www.casadellibro.com/libro-zafiro/9788484419983/1983211,KERSTIN GIER,MONTENA,
14/06/2012,ESMERALDA,http://www.casadellibro.com/libro-esmeralda/9788484419990/1983213,KERSTIN GIER,MONTENA,
14/06/2012,SIEMPRE ESTARAS TU,http://www.casadellibro.com/libro-siempre-estaras-tu/9788499895550/1987597,FRANCESCO GUNGUI,DEBOLSILLO,
14/09/2004,CORAZON DE TINTA,http://www.casadellibro.com/libro-corazon-de-tinta/9788478447909/986086,CORNELIA FUNKE,SIRUELA,
14/09/2007,LA CELESTINA (CLASICOS ADAPTADOS),http://www.casadellibro.com/libro-la-celestina-clasicos-adaptados/9788431615116/1157282,FERNANDO DE ROJAS,VICENS-VIVES,
14/09/2010,LOS VAMPIROS DE MORGANVILLE 3: EL CALLEJON DE LA MEDIANOCHE,http://www.casadellibro.com/libro-los-vampiros-de-morganville-3-el-callejon-de-la-medianoche/9788492929184/1776131,RACHEL CAINE,VERSATIL,
14/09/2010,LAS CHICAS MALAS NO MUEREN,http://www.casadellibro.com/libro-las-chicas-malas-no-mueren/9788492929191/1776134,KATIE ALENDER,VERSATIL,
14/09/2011,ALICIA EN EL PAIS DE LAS MARAVILLAS,http://www.casadellibro.com/libro-alicia-en-el-pais-de-las-maravillas/9788468200392/1884970,CARROL LEWIS,VICENS-VIVES,
14/10/2009,LIBRO DE BRUJAS ESPAÑOLAS,http://www.casadellibro.com/libro-libro-de-brujas-espanolas/9788498413366/1556960,ANA CRISTINA HERREROS,SIRUELA,
14/10/2009,EL LIBRO DEL CEMENTERIO,http://www.casadellibro.com/libro-el-libro-del-cementerio/9788499180304/1610939,NEIL GAIMAN,ROCA EDITORIAL DE LIBROS,
14/10/2014,UN MUNDO NUEVO,http://www.casadellibro.com/libro-un-mundo-nuevo/9788490431221/2368144,CHRIS WEITZ,MONTENA,
14/10/2014,ENCICLOPEDIA DE IDHUN,http://www.casadellibro.com/libro-enciclopedia-de-idhun/9788467574128/2383597,LAURA GALLEGO GARCIA,EDICIONES SM,
14/11/2011,KAFKA Y LA MUÑECA VIAJERA,http://www.casadellibro.com/libro-kafka-y-la-muneca-viajera/9788478449859/1070291,JORDI SIERRA I FABRA,SIRUELA,
14/11/2014,FANTASMAS Y APARECIDOS,http://www.casadellibro.com/libro-fantasmas-y-aparecidos/9788498456714/2415775,VV.AA.,ALGAR,
14/11/2014,EL LIBRO DE LOS PORTALES,http://www.casadellibro.com/libro-el-libro-de-los-portales/9788445002285/2375165,LAURA GALLEGO,MINOTAURO,
15/01/2013,LA PUNTUACION,http://www.casadellibro.com/libro-la-puntuacion/9788408035572/2052428,LAUREN MCLAUGHLIN,PLANETA,
15/01/2014,DEUDA DE ESPIRITU (VAMPIRE ACADEMY V),http://www.casadellibro.com/libro-deuda-de-espiritu-vampire-academy-v/9788420415796/2238323,RICHELLE MEAD,ALFAGUARA,
15/01/2015,FRANKENSTEIN. AUXILIAR BUP,http://www.casadellibro.com/libro-frankenstein-auxiliar-bup/9788431671198/2494344,MARY SHELLEY,,
15/02/2011,GHOSTGIRL II: EL REGRESO,http://www.casadellibro.com/libro-ghostgirl-ii-el-regreso/9788466322300/1832026,TONYA HURLEY,PUNTO DE LECTURA,
15/03/2012,JUEGOS DEL HAMBRE 3: SINSAJO,http://www.casadellibro.com/libro-juegos-del-hambre-3-sinsajo/9788427202146/1965040,SUZANNE COLLINS,MOLINO,
15/03/2012,FAMA & PREJUICIO,http://www.casadellibro.com/libro-fama--prejuicio/9788427202108/1965043,CLAIRE LAZEBNIK,MOLINO,
15/03/2012,LOS HIJOS DEL CAPITAN GRANT,http://www.casadellibro.com/libro-los-hijos-del-capitan-grant/9788427202153/1965058,JULIO VERNE,MOLINO,
15/03/2012,LOS JUEGOS DEL HAMBRE 1,http://www.casadellibro.com/libro-los-juegos-del-hambre-1/9788427202122/1965290,SUZANNE COLLINS,MOLINO,
15/03/2012,LOS JUEGOS DEL HAMBRE 2: EN LLAMAS,http://www.casadellibro.com/libro-los-juegos-del-hambre-2-en-llamas/9788427202139/1965293,SUZANNE COLLINS,MOLINO,
15/03/2012,MARCADA,http://www.casadellibro.com/libro-marcada/9788498006179/1952421,P.C. CAST y KRISTIN CAST,LA FACTORIA DE IDEAS,
15/03/2012,OCULTOS,http://www.casadellibro.com/libro-ocultos/9788484418689/1955237,JORDI SIERRA I FABRA,MONTENA,
15/03/2012,CINCO SEMANAS EN GLOBO (EDICION ILUSTRADA),http://www.casadellibro.com/libro-cinco-semanas-en-globo-edicion-ilustrada/9788427202023/1958466,JULIO VERNE,MOLINO,
15/03/2013,FUSION,http://www.casadellibro.com/libro-fusion/9788499185842/2079355,JULIANNA BAGGOTT,ROCA EDITORIAL DE LIBROS,
15/03/2013,LEGADO,http://www.casadellibro.com/libro-legado/9788499186443/2079357,CHRISTOPHER PAOLINI,ROCA EDITORIAL DE LIBROS,
15/04/1999,CUENTOS,http://www.casadellibro.com/libro-cuentos/9788470398094/649078,VV.AA.,CASTALIA,
15/04/2009,ALAS DE FUEGO,http://www.casadellibro.com/libro-alas-de-fuego/9788484833895/1251989,LAURA GALLEGO GARCIA,LABERINTO,
15/05/2012,DESIGNIO,http://www.casadellibro.com/libro-designio/9788408005759/1973670,AMANDA HOCKING,PLANETA,
15/05/2014,AGENCIA LOCKWOOD 1: LOS VISITANTES,http://www.casadellibro.com/libro-agencia-lockwood-1-los-visitantes/9788490430163/2286359,JONATHAN STROUD,MONTENA,
15/05/2014,ROSE Y EL FANTASMA PLATEADO,http://www.casadellibro.com/libro-rose-y-el-fantasma-plateado/9788427205239/2292354,HOLLY WEBB,MOLINO,
15/09/2011,EL PODER DEL SEIS,http://www.casadellibro.com/libro-el-poder-del-seis/9788427201095/1875557,PITACUS LORE,MOLINO,
15/10/2014,ALIANZAS. CUENTOS DE LA LUNA LLENA,http://www.casadellibro.com/libro-alianzas-cuentos-de-la-luna-llena/9788444150659/2383017,IRIA GIL PARENTE y SELENE MORALES PAS,EVEREST,
15/10/2014,HIELO NEGRO,http://www.casadellibro.com/libro-hielo-negro/9788416075195/2387559,BECCA FITZPATRICK,B DE BLOK,
15/11/2012,OSCUROS III: LA TRAMPA DEL AMOR,http://www.casadellibro.com/libro-oscuros-iii-la-trampa-del-amor/9788484417613/1863337,KATE LAUREN,MONTENA,
15/11/2012,OSCUROS V: LA ETERNIDAD Y UN DIA (ELLAS),http://www.casadellibro.com/libro-oscuros-v-la-eternidad-y-un-dia-ellas/9788484419402/1983266,KATE LAUREN,MONTENA,
15/11/2012,OSCUROS IV: LA PRIMERA MALDICION,http://www.casadellibro.com/libro-oscuros-iv-la-primera-maldicion/9788484418856/2021731,KATE LAUREN,MONTENA,
15/11/2012,LEGEND,http://www.casadellibro.com/libro-legend/9788467556575/2036550,MARIE LU,EDICIONES SM,
15/11/2012,OSCUROS II: EL PODER DE LAS SOMBRAS (ELLAS),http://www.casadellibro.com/libro-oscuros-ii-el-poder-de-las-sombras-ellas/9788484416883/1779153,KATE LAUREN,MONTENA,
15/11/2012,OSCUROS I,http://www.casadellibro.com/libro-oscuros-i/9788484415992/1622238,KATE LAUREN,MONTENA,
15/12/2014,THE GOATS,http://www.casadellibro.com/libro-the-goats/9780312611910/2469370,BROCK COLE,ST. MARTIN'S PRESS,
15/12/2014,THE FORESTWIFE TRILOGY,http://www.casadellibro.com/libro-the-forestwife-trilogy/9780552561624/2469369,THERESA TOMLINSON,CORGI BOOKS LTD.,
16/01/2015,ECLIPSE,http://www.casadellibro.com/libro-eclipse/9788466321594/1801408,STEPHENIE MEYER,PUNTO DE LECTURA,
16/01/2015,OPPOSITION: SAGA LUX 5,http://www.casadellibro.com/libro-opposition-saga-lux-5/9788416256327/2484199,JENNIFER L. ARMENTROUT,PLATAFORMA,
16/01/2015,SIRENITAS: ARIEL O UNA LEYENDA DEL FARO Y OTROS CUENTOS DE CRIATURAS DEL MAR,http://www.casadellibro.com/libro-sirenitas-ariel-o-una-leyenda-del-faro-y-otros-cuentos-de-criaturas-del-mar/9788415441663/2490598,LOUISA MAY ALCOTT,BERENICE,
16/01/2015,AMANECER,http://www.casadellibro.com/libro-amanecer/9788466319201/1893202,STEPHANIE MEYER,PUNTO DE LECTURA,
16/01/2015,LUNA NUEVA,http://www.casadellibro.com/libro-luna-nueva/9788466323413/1413812,STEPHENIE MEYER,PUNTO DE LECTURA,
16/02/2012,SI ESTUVIERAS AQUI,http://www.casadellibro.com/libro-si-estuvieras-aqui/9788484418702/1946407,FRANCESCO GUNGUI,MONTENA,
16/03/2007,LA CUENTA ATRAS (ARTEMIS FOWL V),http://www.casadellibro.com/libro-la-cuenta-atras-artemis-fowl-v/9788484413417/1119184,EOIN COLFER,MONTENA,
16/04/2007,DIVINA COMEDIA,http://www.casadellibro.com/libro-divina-comedia/9788437623597/1134783,DANTE ALIGHIERI,CATEDRA,
16/04/2009,EL CATALEJO LACADO,http://www.casadellibro.com/libro-el-catalejo-lacado/9788498722666/1254413,PHILIP PULLMAN,ZETA BOLSILLO,
16/05/2007,EL PRINCIPE DE LA NIEBLA,http://www.casadellibro.com/libro-el-principe-de-la-niebla/9788408072805/1133919,CARLOS RUIZ ZAFON,PLANETA,
16/05/2012,NUNCA DIGAS NUNCA,http://www.casadellibro.com/libro-nunca-digas-nunca/9788420412764/1986404,AMY LAB,ALFAGUARA,
16/05/2012,ANNA VESTIDA DE SANGRE,http://www.casadellibro.com/libro-anna-vestida-de-sangre/9788420400129/1986405,KENDARE BLAKE,ALFAGUARA,
16/05/2013,MENTES PODEROSAS,http://www.casadellibro.com/libro-mentes-poderosas/9788427203518/2107058,ALEXANDRA BRACKEN,MOLINO,
16/05/2013,REQUIEM,http://www.casadellibro.com/libro-requiem/9788467551945/2110321,LAUREN OLIVER,EDICIONES SM,
16/05/2013,HILOS 2: MADE IN INDIA,http://www.casadellibro.com/libro-hilos-2-made-in-india/9788415532828/2114319,SOPHIA BENNETT,MAEVA,
16/09/2005,MEMORIAS DE IDHUN: TRIADA,http://www.casadellibro.com/libro-memorias-de-idhun-triada/9788467505597/1050557,LAURA GALLEGO GARCIA,EDICIONES SM,
16/09/2011,MARCA DE NACIMIENTO (LIBRO I),http://www.casadellibro.com/libro-marca-de-nacimiento-libro-i/9788444146751/1885647,CARAGH M. O BRIEN,EVEREST,
16/09/2014,EL PRINCIPE DE LA NIEBLA,http://www.casadellibro.com/libro-el-principe-de-la-niebla/9788408131465/2348124,CARLOS RUIZ ZAFON,PLANETA,
16/09/2014,EL PALACIO DE LA MEDIANOCHE,http://www.casadellibro.com/libro-el-palacio-de-la-medianoche/9788408131472/2348125,CARLOS RUIZ ZAFON,PLANETA,
16/09/2014,LAS LUCES DE SEPTIEMBRE,http://www.casadellibro.com/libro-las-luces-de-septiembre/9788408131489/2348126,CARLOS RUIZ ZAFON,PLANETA,
16/09/2014,VENGANZA,http://www.casadellibro.com/libro-venganza/9788490183250/2352953,SARA SHEPARD,LA FACTORIA DE IDEAS,
16/10/2013,CUMPLIRE TUS DESEOS,http://www.casadellibro.com/libro-cumplire-tus-deseos/9788415854050/2221485,GABI STEVENS,LIBROS DE SEDA,
16/11/2010,CAZADORES DE SOMBRAS LOS ORIGENES 1 : ANGEL MECANICO,http://www.casadellibro.com/libro-cazadores-de-sombras-los-origenes-1--angel-mecanico/9788408096238/1804169,ANGEL MECANICO y CASSANDRA CLARE,PLANETA,
16/11/2010,¿SABES QUE TE QUIERO? (2ª PARTE DE CANCIONES PARA PAULA),http://www.casadellibro.com/libro-sabes-que-te-quiero-2-parte-de-canciones-para-paula/9788444145983/1809970,BLUE JEANS,EVEREST,
17/01/2011,VAMPIRE ACADEMY 3: BENDECIDA POR LA SOMBRA,http://www.casadellibro.com/libro-vampire-academy-3-bendecida-por-la-sombra/9788420407296/1824471,RICHELLE MEAD,ALFAGUARA,
17/01/2013,DUELO DE ESPADAS,http://www.casadellibro.com/libro-duelo-de-espadas/9788408038139/2054039,LUCIA GONZALEZ LAVADO,PLANETA,
17/02/2009,CAZADORES DE SOMBRAS 1: CIUDAD DE HUESO,http://www.casadellibro.com/libro-cazadores-de-sombras-1-ciudad-de-hueso/9788408083801/1236916,CASSANDRA CLARE,PLANETA,
17/02/2010,TEMBLOR,http://www.casadellibro.com/libro-temblor/9788467539738/1654709,MAGGIE STIEFVATER,EDICIONES SM,
17/02/2011,SAFICO: INCARCERON 2,http://www.casadellibro.com/libro-safico-incarceron-2/9788427200715/1824818,CATHERINE FISHER,MOLINO,
17/02/2015,CONEXO,http://www.casadellibro.com/libro-conexo/9788408137368/2476253,CARLOS GARCIA MIRANDA,PLANETA,
17/05/2012,DESAFIO,http://www.casadellibro.com/libro-desafio/9788484419488/1979881,ALYSON NOËL,MONTENA,
17/05/2013,NUESTRA SEÑORA DE PARIS (TOMO I),http://www.casadellibro.com/libro-nuestra-senora-de-paris-tomo-i/9788426384232/2114031,VICTOR HUGO,LUIS VIVES (EDELVIVES),
17/06/2013,ONYX (SAGA LUX II),http://www.casadellibro.com/libro-onyx-saga-lux-ii/9788415750710/2123762,JENNIFER L. ARMENTROUT,PLATAFORMA,
17/07/2014,VAMPIRE ACADEMY (ED. PELICULA),http://www.casadellibro.com/libro-vampire-academy-ed-pelicula/9788420418247/2356461,RICHELLE MEAD,ALFAGUARA,
17/09/2014,HECHIZADA,http://www.casadellibro.com/libro-hechizada/9788494112331/2310959,ELISA S. AMORE,OZ EDITORIAL,
17/09/2014,EL OTOÑO DE LOS ANGELES OSCUROS: LA TENTACION,http://www.casadellibro.com/libro-el-otono-de-los-angeles-oscuros-la-tentacion/9788415854203/2357506,KRISTY SPENCER,LIBROS DE SEDA,
17/09/2014,EL CORREDOR DEL LABERINTO: GUIA DEL CLARO,http://www.casadellibro.com/libro-el-corredor-del-laberinto-guia-del-claro/9788494286247/2371203,JAMES DASHNER,NOCTURNA EDICIONES,
17/09/2014,EL LADO OSCURO,http://www.casadellibro.com/libro-el-lado-oscuro/9788494258206/2377159,SALLY GREEN,OCEANO,
17/10/2012,AMANECER EDICION PELICULA,http://www.casadellibro.com/libro-amanecer-edicion-pelicula/9788420403854/2033747,STEPHENIE MEYER,ALFAGUARA,
17/10/2012,LILIM,http://www.casadellibro.com/libro-lilim/9788468705606/2038475,B MARTINEZ SANCHEZ,HARLEQUIN IBERICA,
17/10/2013,AISLADOS,http://www.casadellibro.com/libro-aislados/9788499185224/2034445,MEGAN CREWE,ROCA EDITORIAL DE LIBROS,
17/10/2013,VIRUS,http://www.casadellibro.com/libro-virus/9788499186580/2194714,MEGAN CREWE,ROCA EDITORIAL DE LIBROS,
17/11/2004,EL MISTERIO DEL SOLITARIO,http://www.casadellibro.com/libro-el-misterio-del-solitario/9788478448845/998500,JOSTEIN GAARDER,SIRUELA,
17/11/2014,DEAD 7,http://www.casadellibro.com/libro-dead-7/9788444150314/2400192,ANABEL BOTELLA SOLER,EVEREST,
17/11/2014,CONFESION,http://www.casadellibro.com/libro-confesion/9788490186442/2422863,SARA SHEPARD,LA FACTORIA DE IDEAS,
17/11/2014,UNA AVENTURA CON LUZ,http://www.casadellibro.com/libro-una-aventura-con-luz/9788431556525/2422866,JUANJO PERAL,DE VECCHI,
17/12/2014,LEAL,http://www.casadellibro.com/libro-leal/9788427206861/2252536,VERONICA ROTH,MOLINO,
17/12/2014,LAS CAN Y EL MISTERIO DEL AVION DESAPARECIDO,http://www.casadellibro.com/libro-las-can-y-el-misterio-del-avion-desaparecido/9788416274628/2446051,MARI CARMEN DELGADO BARRANQUERO,"PUNTO ROJO LIBROS, S.L.",
17/12/2014,LAS CAN Y EL MISTERIO DE LA CIUDAD DORMIDA,http://www.casadellibro.com/libro-las-can-y-el-misterio-de-la-ciudad-dormida/9788416274611/2446053,MARI CARMEN DELGADO BARRANQUERO,"PUNTO ROJO LIBROS, S.L.",
17/12/2014,COLAPSO: MIRAME Y DISPARA 3,http://www.casadellibro.com/libro-colapso-mirame-y-dispara-3/9788416281091/2454418,ALESSANDRA NEYMAR,NOVA CASA EDITORIAL,
17/12/2014,INSURGENTE,http://www.casadellibro.com/libro-insurgente/9788427203181/2014527,VERONICA ROTH,MOLINO,
17/12/2014,DIVERGENTE,http://www.casadellibro.com/libro-divergente/9788427201187/1885347,VERONICA ROTH,MOLINO,
18/01/2011,EL LAZARILLO DE TORMES (CLASICOS HISPANICOS),http://www.casadellibro.com/libro-el-lazarillo-de-tormes-clasicos-hispanicos/9788431699819/1825669,VV.AA.,VICENS-VIVES,
18/01/2011,LA COLMENA (CLASICOS HISPANICOS),http://www.casadellibro.com/libro-la-colmena-clasicos-hispanicos/9788431666781/1825668,CAMILO JOSE CELA,VICENS-VIVES,
18/03/2011,CUENTOS DE BERETH III: LOS VERSOS DEL DESTINO,http://www.casadellibro.com/libro-cuentos-de-bereth-iii-los-versos-del-destino/9788492929405/1841580,JAVIER RUESCAS,VERSATIL,
18/04/2013,OJOS AZULES EN KABUL,http://www.casadellibro.com/libro-ojos-azules-en-kabul/9788415750628/2107517,ANABEL BOTELLA,PLATAFORMA,
18/05/2010,LA SEGUNDA VIDA DE BREE TANNER,http://www.casadellibro.com/libro-la-segunda-vida-de-bree-tanner/9788420406268/1697084,STEPHENIE MEYER,ALFAGUARA,
18/06/2013,"NOCHES DE GUARDIA 2. AMORES, DESAMORES Y OTRAS ADICCIONES",http://www.casadellibro.com/libro-noches-de-guardia-2-amores-desamores-y-otras-adicciones/9788408115922/2109036,PAULA ROC,PLANETA,
18/09/2012,NO SOMOS LOS UNICOS QUE LLEVAMOS ESTE ESTUPIDO APELLIDO,http://www.casadellibro.com/libro-no-somos-los-unicos-que-llevamos-este-estupido-apellido/9788427900042/2011490,MARIE-AUDE MURAIL,NOGUER Y CARALT,
18/09/2012,CAZADORES DE SOMBRAS 5: CIUDAD DE LAS ALMAS PERDIDAS,http://www.casadellibro.com/libro-cazadores-de-sombras-5-ciudad-de-las-almas-perdidas/9788408008125/2016774,CASSANDRA CLARE,PLANETA,
