pub_date,link_to_book/_text,link_to_book,author,publisher
01/11/2011,Les jours se suivent et ne se ressemblent pas,http://www.decitre.fr/livres/les-jours-se-suivent-et-ne-se-ressemblent-pas-9782918145615.html,"Joëlle Rochard, Véronique Hermouet",Itak
01/11/2011,"Incroyable !. En 1400, savoir lire pouvait te sauver la vie ! (et autres faits sur l'école)",http://www.decitre.fr/livres/incroyable-en-1400-savoir-lire-pouvait-te-sauver-la-vie-et-autres-faits-sur-l-ecole-9782895793786.html,Richard Platt,Banjo Editions/Bayard Canada
01/11/2011,Les 7 dons d'Anansi,http://www.decitre.fr/livres/les-7-dons-d-anansi-9782353650668.html,Danielle Monsoro,PLB Editions
01/11/2011,Etre jaloux,http://www.decitre.fr/livres/etre-jaloux-9782917770313.html,Philippe Fontaine,Rue de l'échiquier
01/11/2011,Au feu les pompiers !,http://www.decitre.fr/livres/au-feu-les-pompiers-9782919650125.html,Mathis,La maison est en carton
01/11/2011,Le cabinet des curiosités,http://www.decitre.fr/livres/le-cabinet-des-curiosites-9782919650057.html,Delphine Jacquot,La maison est en carton
01/11/2011,Trame verte et bleue dans les agglomérations. Quels projets de territoire ? avec 1 DVD,http://www.decitre.fr/dvd-video/trame-verte-et-bleue-dans-les-agglomerations-9782844448446.html,Gaëlle Aggéri,Educagri
01/11/2011,Le Capitaine Fracasse,http://www.decitre.fr/livres/le-capitaine-fracasse-9782918145295.html,Théophile Gautier,Itak
01/11/2011,Le Bourgeois gentilhomme,http://www.decitre.fr/livres/le-bourgeois-gentilhomme-9782918145301.html,Molière,Itak
01/11/2011,Le Fantôme de l'Opéra,http://www.decitre.fr/livres/le-fantome-de-l-opera-9782918145349.html,"Gaston Leroux, Po' Emily",Itak
01/11/2011,Le Malade imaginaire,http://www.decitre.fr/livres/le-malade-imaginaire-9782918145356.html,Molière,Itak
01/11/2011,La Case de l'oncle Tom,http://www.decitre.fr/livres/la-case-de-l-oncle-tom-9782918145370.html,Harriet Beecher-Stowe,Itak
01/11/2011,Germinal,http://www.decitre.fr/livres/germinal-9782918145387.html,"Emile Zola, Laura Guéry",Itak
01/11/2011,Cyrano de Bergerac,http://www.decitre.fr/livres/cyrano-de-bergerac-9782918145400.html,Edmond Rostand,Itak
01/11/2011,Carmen,http://www.decitre.fr/livres/carmen-9782918145417.html,Prosper Mérimée,Itak
01/11/2011,Le Chien des Baskerville,http://www.decitre.fr/livres/le-chien-des-baskerville-9782918145424.html,Arthur Conan Doyle,Itak
01/11/2011,Les Misérables,http://www.decitre.fr/livres/les-miserables-9782918145431.html,Victor Hugo,Itak
01/11/2011,Le Cid,http://www.decitre.fr/livres/le-cid-9782918145455.html,Pierre Corneille,Itak
01/11/2011,Le Grand Meaulnes,http://www.decitre.fr/livres/le-grand-meaulnes-9782918145462.html,Alain-Fournier,Itak
01/11/2011,Candide ou l'Optimisme,http://www.decitre.fr/livres/candide-ou-l-optimisme-9782918145363.html,Voltaire,Itak
01/11/2011,Les contes nature de la Petite Salamandre,http://www.decitre.fr/livres/les-contes-nature-de-la-petite-salamandre-9782940365524.html,Amélie Sandre,Rossolis
01/11/2011,Célestin organise le concert de l'océan,http://www.decitre.fr/livres/celestin-organise-le-concert-de-l-ocean-9791090196056.html,Nancy Guilbert,P'tits Totems (Les)
01/11/2011,Raconte-moi le Pays Basque,http://www.decitre.fr/livres/raconte-moi-le-pays-basque-9782350682242.html,Béatrice Leroy,Cairn (Editions)
01/11/2011,Voyage dans l'au-delà,http://www.decitre.fr/livres/voyage-dans-l-au-dela-9782919472000.html,Sylvie Albou-Tabart,Les lucioles
01/11/2011,Marie et le cheval venu de nulle part...,http://www.decitre.fr/livres/marie-et-le-cheval-venu-de-nulle-part-9782847063899.html,Jacqueline Leprettre,Corlet Publications
01/11/2011,Aimeri Tome 2 Aimeri et la comtesse disparue,http://www.decitre.fr/livres/aimeri-tome-2-aimeri-et-la-comtesse-disparue-9782916742410.html,Samuel Sadaune,Millefeuille (Editions)
01/11/2011,Aimeri Tome 3 Aimeri et le royaume caché,http://www.decitre.fr/livres/aimeri-tome-3-aimeri-et-le-royaume-cache-9782916742427.html,Samuel Sadaune,Millefeuille (Editions)
01/11/2011,Chez Mémé,http://www.decitre.fr/livres/chez-meme-9782919650095.html,Cécile Gambini,La maison est en carton
01/11/2011,Abcdaire,http://www.decitre.fr/livres/abcdaire-9782952134354.html,Yves Got,La Mercurie
01/11/2011,Les aventures de Tidiane et Djénéba. Le singe magique ; Invitation à un baptême ; Voyage en taxi-brousse,http://www.decitre.fr/livres/les-aventures-de-tidiane-et-djeneba-9789995200596.html,Maloka,Donniya
01/11/2011,"Un peu, beaucoup, passionnément !...",http://www.decitre.fr/livres/un-peu-beaucoup-passionnement-9782918245223.html,Bénédicte Carboneil,Samsara (Editions des)
01/11/2011,"Transmettre N° 136, Décembre 201 Le Seigneur vient !",http://www.decitre.fr/revues/transmettre-n-136-decembre-2011-le-seigneur-vient-5552913708085.html,Denis Sureau,Transmettre
01/11/2011,Transmettre N° 135 Le Christ est Roi,http://www.decitre.fr/revues/transmettre-n-135-le-christ-est-roi-5552913708092.html,Denis Sureau,Transmettre
01/11/2011,"Patapon N° 379, novembre 201 Fra Angelico, le moine-peintre",http://www.decitre.fr/revues/patapon-n-379-novembre-2011-fra-angelico-le-moine-peintre-9782740317037.html,Pierre Téqui,PIERRE TEQUI (EDITIONS)
01/11/2011,La maison,http://www.decitre.fr/livres/la-maison-9782919650088.html,Frédérique Bertrand,La maison est en carton
01/11/2011,"Apparence. Tome 1 : S'évader, se retrouver, recommencer",http://www.decitre.fr/livres/apparence-9782813101624.html,Déborah Lefebvre,Praelego Editions
01/11/2011,Sur le sentier de Quetzalcoatl,http://www.decitre.fr/livres/sur-le-sentier-de-quetzalcoatl-9782848781259.html,Gérard Souffray,In Octavo
01/11/2011,le peuple des Papillons,http://www.decitre.fr/livres/le-peuple-des-papillons-9791090755000.html,Elfi Reboulleau,Belle Emeraude
01/11/2011,Je demande le baptême et l'eucharistie,http://www.decitre.fr/livres/je-demande-le-bapteme-et-l-eucharistie-9782857332893.html,"Louis-Michel Renier, Jean-Christophe Delente, Annette Hoguet",CRER
01/11/2011,La Quête de Deltora Tome 1 Les Forêts du Silence,http://www.decitre.fr/livres/la-quete-de-deltora-tome-1-les-forets-du-silence-9782266225878.html,Emily Rodda,Pocket Jeunesse
01/11/2011,Secrets de pirates,http://www.decitre.fr/livres/secrets-de-pirates-9782364390171.html,Elena Naumovets,Sky Comm Jeunesse
01/11/2011,The Witches,http://www.decitre.fr/livres/the-witches-9782748370300.html,Jessica Sanchez Fernandez,Mon petit éditeur
01/11/2011,Une année de la vie d'une femme,http://www.decitre.fr/livres/une-annee-de-la-vie-d-une-femme-9782816201277.html,Zénaïde Fleuriot,Saint-Rémi (Editions)
01/11/2011,C'est toujours l'hiver,http://www.decitre.fr/livres/c-est-toujours-l-hiver-9782896513895.html,Richard Houde,La Courte Echelle
01/11/2011,Tartarin de Tarascon,http://www.decitre.fr/livres/tartarin-de-tarascon-9782918145318.html,Alphonse Daudet,Itak
01/11/2011,Le Portrait de Dorian Gray,http://www.decitre.fr/livres/le-portrait-de-dorian-gray-9782918145325.html,Oscar Wilde,Itak
01/11/2011,Les Trois Mousquetaires,http://www.decitre.fr/livres/les-trois-mousquetaires-9782918145332.html,Alexandre Dumas,Itak
01/11/2011,Un bon petit diable,http://www.decitre.fr/livres/un-bon-petit-diable-9782918145394.html,Comtesse de Ségur,"[""Itak"", ""Jeunesse""]"
01/11/2011,Gargantua,http://www.decitre.fr/livres/gargantua-9782918145448.html,"François Rabelais, Agnès Perruchon",Itak
01/11/2011,Don Quichotte,http://www.decitre.fr/livres/don-quichotte-9782918145479.html,Miguel de Cervantès,Itak
01/11/2011,Tant que couleront les rivières,http://www.decitre.fr/livres/tant-que-couleront-les-rivieres-9782896110902.html,Larry Loyie,Plaines
01/11/2011,Prions en Eglise Junior Hors-série décembre Le chemin vers Noël jusqu'à l'Epiphanie,http://www.decitre.fr/revues/prions-en-eglise-junior-hors-serie-decembre-2011-le-chemin-vers-noel-jusqu-a-l-epiphanie-3260050787161.html,Emmanuelle Rémond-Dalyac,"[""Bayard Presse"", ""Grand Format""]"
01/11/2011,Félicien et la grotte,http://www.decitre.fr/livres/felicien-et-la-grotte-9782896514700.html,"Fanny Britt, Marianne Dubuc",La Courte Echelle
01/11/2011,C'est du gâteau !,http://www.decitre.fr/livres/c-est-du-gateau-9782896515677.html,"Pascale Beaudet, Alain Reno",La Courte Echelle
01/11/2011,Un papa pour Polka !,http://www.decitre.fr/livres/un-papa-pour-polka-9782896516438.html,"Nathalie Loignon, Karine Bernier",La Courte Echelle
01/11/2011,Le grand défi,http://www.decitre.fr/livres/le-grand-defi-9782867133985.html,Bertrand Coppin,EP&S Editions
31/10/2011,Le téléphérique,http://www.decitre.fr/livres/le-telepherique-9782753019447.html,Paul Dronsfield,Piccolia
31/10/2011,Le deltaplane,http://www.decitre.fr/livres/le-deltaplane-9782753019454.html,Sheryl Bone,Piccolia
31/10/2011,Petite étoile,http://www.decitre.fr/livres/petite-etoile-9791090196070.html,"Nancy Guilbert, Lilly Seewald",P'tits Totems (Les)
31/10/2011,La Planète des loups Tome 2 Azkan et la guerre des loups,http://www.decitre.fr/livres/la-planete-des-loups-tome-2-azkan-et-la-guerre-des-loups-9782351684092.html,Nathalie Almeida,Les 2 Encres
31/10/2011,L'hélicoptère,http://www.decitre.fr/livres/l-helicoptere-9782753019423.html,Paul Dronsfield,Piccolia
31/10/2011,"Moi aussi, je serai cuisinier",http://www.decitre.fr/livres/moi-aussi-je-serai-cuisinier-9782753019492.html,Ralf Butschkow,Piccolia
31/10/2011,Le chasse-neige,http://www.decitre.fr/livres/le-chasse-neige-9782753019430.html,Paul Dronsfield,Piccolia
28/10/2011,Lola fête Noël,http://www.decitre.fr/livres/lola-fete-noel-9782753019461.html,Liane Schneider,Piccolia
28/10/2011,Spaghetti Intégrale 3,http://www.decitre.fr/livres/spaghetti-integrale-3-9782803628377.html,"Dino Attanasio, René Goscinny",Lombard
28/10/2011,Les chiffres Braille,http://www.decitre.fr/livres/les-chiffres-braille-9782878335880.html,Sophie Bureau,Circonflexe
28/10/2011,Panthère des neiges,http://www.decitre.fr/livres/panthere-des-neiges-9782884806121.html,Alain Surget,Calligram
28/10/2011,Florie et le Renardeau,http://www.decitre.fr/livres/florie-et-le-renardeau-9782884806138.html,Alain Surget,Calligram
28/10/2011,Mes histoires du soir. La petite chatte insupportable ; J'ai une dent qui bouge ; Plouf ! dans le bain ; Le petit loup de mer,http://www.decitre.fr/livres/mes-histoires-du-soir-9782884806169.html,"Tony Maddox, Greta Carolat, Susanne | Mais",Calligram
28/10/2011,Les lettres Braille,http://www.decitre.fr/livres/les-lettres-braille-9782878335873.html,Sophie Bureau,Circonflexe
28/10/2011,Lego Harry Potter. Construire un monde magique,http://www.decitre.fr/livres/lego-harry-potter-9782918978633.html,Elizabeth Dowsett,Huginn & Muninn
28/10/2011,Pirates,http://www.decitre.fr/livres/pirates-9782215107101.html,Jean-Michel Billioud,Fleurus
28/10/2011,Europe,http://www.decitre.fr/livres/europe-9782840066392.html,Peggy Nille,Mila éditions
28/10/2011,Ma première histoire de France,http://www.decitre.fr/livres/ma-premiere-histoire-de-france-9782916788371.html,Jérôme Maufras,Librairie des Ecoles (La)
28/10/2011,"Moi aussi, je serai apiculteur",http://www.decitre.fr/livres/moi-aussi-je-serai-apiculteur-9782753019485.html,Ralf Butschkow,Piccolia
28/10/2011,Des îles du temps. La forêt au temps des dinosaures,http://www.decitre.fr/livres/des-iles-du-temps-9782746505766.html,"Marta Mazzanti, Giovanna Bosi, Riccardo Merlo",Le Pommier
28/10/2011,Enzo dort chez Pauline,http://www.decitre.fr/livres/enzo-dort-chez-pauline-9782753019478.html,Christian Tielmann,Piccolia
28/10/2011,J'apprends à dessiner spécial filles. La danse ; les chevaux et les poneys ; Les bébés animaux ; Les fleurs,http://www.decitre.fr/livres/j-apprends-a-dessiner-special-filles-9782215110699.html,Philippe Legendre,Fleurus
28/10/2011,N'y pense même pas !,http://www.decitre.fr/livres/n-y-pense-meme-pas-9782361640774.html,Helen Orme,Music and Entertainment Books
28/10/2011,MindF**k,http://www.decitre.fr/livres/mindf-k-9782361640781.html,Fanie Viljoen,Music and Entertainment Books
27/10/2011,Les aventures d'Asdiwal. L'Indien qui avait faim tout le temps,http://www.decitre.fr/livres/les-aventures-d-asdiwal-9782070629664.html,"Jean-Patrick Manchette, Loustal",Gallimard jeunesse
27/10/2011,Boucle d'Or et les trois ours,http://www.decitre.fr/livres/boucle-d-or-et-les-trois-ours-9782070641093.html,Tony Ross,Gallimard-Jeunesse
27/10/2011,L'Enfant et les sortilèges avec 1 CD audio,http://www.decitre.fr/livres/l-enfant-et-les-sortileges-9782070643523.html,"Maurice Ravel, Colette",Gallimard-jeunesse Musique
27/10/2011,Thomas Quelque Chose,http://www.decitre.fr/livres/thomas-quelque-chose-9782211205375.html,Fréderic Chevaux,Ecole des Loisirs (L')
27/10/2011,Parti...,http://www.decitre.fr/livres/parti-9782211205900.html,Jeanne Ashbé,Ecole des Loisirs (L')
27/10/2011,Eugénia et le crépuscule des fées,http://www.decitre.fr/livres/eugenia-et-le-crepuscule-des-fees-9782211207317.html,Emmanuelle Caron,Ecole des Loisirs (L')
27/10/2011,Charlie sans-amis,http://www.decitre.fr/livres/charlie-sans-amis-9782211207461.html,Kimiko,Ecole des Loisirs (L')
27/10/2011,3 petits livres marionnettes,http://www.decitre.fr/livres/3-petits-livres-marionnettes-9782211207591.html,Malika Doray,Ecole des Loisirs (L')
27/10/2011,Contes des quatre saisons,http://www.decitre.fr/livres/contes-des-quatre-saisons-9782324000270.html,Olivier Desvaux,Gründ
27/10/2011,Prune Tome 1 La grosse rumeur,http://www.decitre.fr/livres/prune-tome-1-la-grosse-rumeur-9782352411031.html,"Séverine Vidal, Kris Di Giacomo",Frimousse
27/10/2011,Prune Tome 2 Le fils de la nouvelle fiancée de papa,http://www.decitre.fr/livres/prune-tome-2-le-fils-de-la-nouvelle-fiancee-de-papa-9782352411048.html,"Séverine Vidal, Kris Di Giacomo",Frimousse
27/10/2011,Mamythologie,http://www.decitre.fr/livres/mamythologie-9782352411055.html,"Séverine Vidal, Lionel Larchevêque",Frimousse
27/10/2011,Ramayana. La divine ruse,http://www.decitre.fr/livres/ramayana-9782359102239.html,Sanjay Patel,Ankama
27/10/2011,Le pirate en sucre rose,http://www.decitre.fr/livres/le-pirate-en-sucre-rose-9782363250155.html,"Gudule, Marc Lizano",Gargantua (Editions)
27/10/2011,Une partie de campagne,http://www.decitre.fr/livres/une-partie-de-campagne-9782363250162.html,Guy de Maupassant,Gargantua (Editions)
27/10/2011,Mes 17 contes de Noël,http://www.decitre.fr/livres/mes-17-contes-de-noel-9782508014116.html,François Ruyer,Hemma
27/10/2011,Sur les pas du Père Noël...,http://www.decitre.fr/livres/sur-les-pas-du-pere-noel-9782508014123.html,Hemma,Hemma
27/10/2011,Le Club passe à l'action,http://www.decitre.fr/livres/le-club-passe-a-l-action-9782747035798.html,Anna Giroux,Bayard
27/10/2011,Les Comptines de la récré avec les 2Zélectriques avec 1 CD audio,http://www.decitre.fr/livres/les-comptines-de-la-recre-avec-les-2zelectriques-9782747038133.html,"Claude Sicre, Les 2Zélectriques",Bayard Jeunesse
27/10/2011,Douglas,http://www.decitre.fr/livres/douglas-9782747038829.html,G.N. Hargreaves,Bayard Jeunesse
27/10/2011,Le rugby en rouge et noir Tome 1 Coup d'envoi !,http://www.decitre.fr/livres/le-rugby-en-rouge-et-noir-tome-1-coup-d-envoi-9782755609134.html,"Gilles Zampano, Duvigan",Hugo et Compagnie
27/10/2011,"Valisette, la cuisine de Barbapapa",http://www.decitre.fr/livres/valisette-la-cuisine-de-barbapapa-9782821200135.html,Annette Tison,Dragon d'Or (Les Livres du)
27/10/2011,Le Dodo Douillet de Crapoto,http://www.decitre.fr/livres/le-dodo-douillet-de-crapoto-9782845618152.html,Luc Turlan,Geste Editions
27/10/2011,Un gros dodo,http://www.decitre.fr/livres/un-gros-dodo-9782849660232.html,"Olivier Cirendini, Modeste Madoré",Jalan Publications
27/10/2011,Un petit caca,http://www.decitre.fr/livres/un-petit-caca-9782849660256.html,"Olivier Cirendini, Modeste Madoré",Jalan Publications
27/10/2011,Interdit !,http://www.decitre.fr/livres/interdit-9782874261510.html,Florence Jenner-Metz,Alice
27/10/2011,Tu es précieux,http://www.decitre.fr/livres/tu-es-precieux-9782906090620.html,Max Lucado,CLE
27/10/2011,Les petites bêtes de Tatsu Nagata,http://www.decitre.fr/livres/les-petites-betes-de-tatsu-nagata-9782021060645.html,Tatsu Nagata,Seuil Jeunesse
27/10/2011,Cendrillon,http://www.decitre.fr/livres/cendrillon-9782831100395.html,"Jakob Grimm, Wilhelm Grimm, Ulrike Haseloff",Nord-Sud
27/10/2011,L'incroyable Zanzibar avec 1 CD audio,http://www.decitre.fr/livre-audio/l-incroyable-zanzibar-9782211207836.html,Catharina Valckx,Ecole des Loisirs (L')
27/10/2011,Un bon repas,http://www.decitre.fr/livres/un-bon-repas-9782849660249.html,"Olivier Cirendini, Modeste Madoré",Jalan Publications
27/10/2011,Je ne suis pas Eugénie Grandet,http://www.decitre.fr/livres/je-ne-suis-pas-eugenie-grandet-9782211206549.html,Shaïne Cassim,Ecole des Loisirs (L')
27/10/2011,Mon coffret de bain,http://www.decitre.fr/livres/mon-coffret-de-bain-9782733816219.html,Sigrid Martinez,Auzou (Editions)
27/10/2011,Le peuple des nuées Tome 1 La soie et l'épée,http://www.decitre.fr/livres/le-peuple-des-nuees-tome-1-la-soie-et-l-epee-9782841725557.html,Kai Meyer,L'Atalante jeunesse
27/10/2011,Frère et soeur,http://www.decitre.fr/livres/frere-et-soeur-9782842604493.html,Henri Bornstein,Theâtrales (Editions)
27/10/2011,Les trois microbes,http://www.decitre.fr/livres/les-trois-microbes-9782918802150.html,"Gérald Guerlais, Taï-Marc Le Thanh",Balle (Les Editions de la)
27/10/2011,Les contes des frères Grimm,http://www.decitre.fr/livres/les-contes-des-freres-grimm-9783836526746.html,"Jakob et Wilhelm Grimm, Noel Daniel",Taschen
27/10/2011,Il était une fois dans l'Est,http://www.decitre.fr/livres/il-etait-une-fois-dans-l-est-9782211205764.html,Audren,Ecole des Loisirs (L')
27/10/2011,Skeleton Creek Tome 3 Le crâne,http://www.decitre.fr/livres/skeleton-creek-tome-3-le-crane-9782747037051.html,Patrick Carman,Bayard Jeunesse
27/10/2011,La fille aux oiseaux,http://www.decitre.fr/livres/la-fille-aux-oiseaux-9782842604387.html,Bruno Castan,Theâtrales (Editions)
27/10/2011,L'horizon facétieux. Tirage limité,http://www.decitre.fr/livres/l-horizon-facetieux-9782070638406.html,Juliette Binet,Gallimard Jeunesse Giboulées
27/10/2011,Le Petit Prince Coffret Collector. Un conte illustré et quatre jeux de cartes,http://www.decitre.fr/livres/le-petit-prince-coffret-collector-9782070642694.html,Katherine Quenot,Gallimard jeunesse
27/10/2011,Ma palette arc-en-ciel,http://www.decitre.fr/livres/ma-palette-arc-en-ciel-9782211207577.html,Céline Herrmann,Ecole des Loisirs (L')
27/10/2011,La boîte des papas 4,http://www.decitre.fr/livres/la-boite-des-papas-4-9782211207744.html,Alain Le Saux,Ecole des Loisirs (L')
27/10/2011,Ma mère est une femme à barbe,http://www.decitre.fr/livres/ma-mere-est-une-femme-a-barbe-9782352410966.html,"Raphaële Frier, Ghislaine Herbéra",Frimousse
